name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-6.409768126,106.9961497",2022-07-06,28,23.8,26.3,33.6,23.8,28.4,24.6,90.5,22.66,100,25,rain,0,0,5.8,13,180.3,1010.2,57.9,5.7,234.7,20.4,8,30,2022-07-06T06:03:56,2022-07-06T17:49:40,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-07,32,24.1,27.8,39.2,24.1,31.3,24.8,84.4,1.83,100,4.17,rain,0,0,8.6,13,169.7,1009.8,43.6,5.6,250.7,21.8,9,30,2022-07-07T06:04:02,2022-07-07T17:49:53,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-08,33,24,28.2,39.3,24,31.4,23.7,77.7,0,0,0,rain,0,0,11.2,18.4,223.2,1008.9,45.2,6.3,212,18.3,9,10,2022-07-08T06:04:09,2022-07-08T17:50:06,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-09,32,23.3,27.5,35.8,23.3,29.5,22,73,0,0,0,rain,0,0,9.7,16.6,175.3,1008.4,47.2,8.3,228.9,19.9,9,10,2022-07-09T06:04:14,2022-07-09T17:50:19,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-10,31,23,27.5,35.5,23,29.4,21.7,71.7,0,0,0,rain,0,0,35.3,25.9,129.7,1008.6,39.2,7.8,253.7,21.9,9,10,2022-07-10T06:04:19,2022-07-10T17:50:31,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-11,32,23.7,27.7,35.8,23.7,29.9,22.8,75.6,0,0,0,,0,0,8.3,18.4,126.1,1009.4,41.2,7,233.4,20.1,8,30,2022-07-11T06:04:24,2022-07-11T17:50:43,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-12,32,25.3,28.2,37.9,25.3,31.8,24.5,81.4,6.48,100,12.5,rain,0,0,9,27.7,115.9,1008.7,43.4,6.2,244,21.2,8,30,2022-07-12T06:04:28,2022-07-12T17:50:55,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-13,30,24,26.2,37.4,24,27.9,24.2,89.3,8.76,100,12.5,rain,0,0,9.7,20.5,182.2,1008.4,65,5.1,127.5,10.9,6,30,2022-07-13T06:04:31,2022-07-13T17:51:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-14,31,23.9,27.5,37.7,23.9,30.6,24.3,83.4,0.44,100,12.5,rain,0,0,13,25.9,114.1,1008.2,49,6.8,192.2,16.4,8,30,2022-07-14T06:04:33,2022-07-14T17:51:18,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-15,32,23.8,27.4,40.7,23.8,30.6,24.2,83.6,22.1,100,16.67,rain,0,0,14,25.9,124.6,1008.9,55.8,6.6,232.1,20,8,60,2022-07-15T06:04:35,2022-07-15T17:51:29,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
